edition_target_id,label,language_tag,population_low,population_high,intrinsic_need_low,intrinsic_need_high,possible_rank_best,possible_rank_worst,top10_status,top100_status,population_basis_class,order_lane,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
edition-target:lang:su-Latn-ID,Sundanese,su-Latn-ID,32412752.000000,32412752.000000,1272024.604038,22016185.884038,1,64,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:81c2eb0deb82a255d760e37e,auth:canonical:canonical:pop:81c2eb0deb82a255d760e37e;auth:canonical:canonical:pop:d0b15f9fbe3faaf8c928a1e0,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:81c2eb0deb82a255d760e37e,legacy_canonical_population,pop:81c2eb0deb82a255d760e37e,language_population_or_context,90b75bc745acd27343c7969a66906551a26debc0f97b7ba1705a4c2be8b56d26,bac7b7b29219ff520f83dffd8257458c9e09859513a3bb2a583b4d0d6d8c3cd6,4c452e2d313779ff0ca9f81889cc22d5748d1d6ba42196c1d287903bbf09c9a6,6C23D04903146EDA54249B865AB790B9B16EDF54891415ACDF8DDDA2DDBA5A00,true,false,POINT,,32412752,,32412752,32412752,true,false
edition-target:lang:ta-Taml-IN,Tamil (India standard),ta-Taml-IN,68888839.000000,68888839.000000,3445521.716545,47534378.676545,1,53,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:2cb02fc39902ed72029da51a,auth:canonical:canonical:pop:2cb02fc39902ed72029da51a;auth:canonical:llps:LLPS-TA-IN-L1-2011,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:2cb02fc39902ed72029da51a,legacy_canonical_population,pop:2cb02fc39902ed72029da51a,language_population_or_context,6f977dd16687a4d24807c7fa7da480391530a8cb1f2b47ebf79bde114f7e051b,f8248716ecdfe938415d58de4c67b5664e892a90a8d0a6c0b5b36d04377847e7,ce622e5b0ae29ed03cc7d73e3685fc797374862dcefd28840000780a80321bee,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,68888839,68888839,68888839,68888839,68888839,true,false
edition-target:lang:te-Telu-IN,Telugu,te-Telu-IN,81127740.000000,81127740.000000,4057658.599591,55979412.199591,1,50,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:llps:LLPS-TE-IN-L1-2011,auth:canonical:canonical:pop:d3ca0b8bb185751c92431b02;auth:canonical:llps:LLPS-TE-IN-L1-2011,ADMIT,A_DIRECT_TYPED_PERSON,llps:LLPS-TE-IN-L1-2011,large_language_population_strata,LLPS-TE-IN-L1-2011,language_population_basis,828767958ea49cf7421e113834da520df77372f028e3b6e88efc1e2ecb201e74,f454d1f25b380a58f185c6bc0077bee03ce0abb6f7b6de8f501d0087d25e46f6,9175caecfdad737c7702f33ca94d4c0c52f8ad3c009c4b35c8f4938517345524,446a7674e8151a4032ae36512f442b8a51288bc7aa264849e30df7654d0f542c,true,false,POINT,81127740,81127740,81127740,81127740,81127740,true,false
edition-target:lang:th-Thai-TH,Central Thai,th-Thai-TH,64080191.000000,64080191.000000,349186.667471,41360508.907471,1,78,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:ASIA_EMPIRICAL_NEED_INPUTS:th-Thai-TH,ASIA_EMPIRICAL_NEED_INPUTS,th-Thai-TH,REGIONAL_EMPIRICAL_STRATUM,11260a4acf570aff9ea64cf39db290d07b73c22979dac306c42a9dd6c9892c66,def09266d16bff5e6e3bda4958d79be4bb7ac3ee0dcaaf7198992cd25c0a578f,087176a9864e05b30c6419a6cc21e565c8fe4ac433d491201bac00458754938d,989e309dcb5112dcd0b1a862971eb37dfbd014d43a5b6648de916853bab55f18;20426318f26d981d0457da7ee9784c948613f72a0dd5f8a2634717d596e4300c;c79a47a70c622dd1c3576f2844bf2648846adc44f9dc915b7a75b38d4f5cd768;03910a1e167d2caaff634ed8baaece8b9fff79312ed2e3e649d50a214a4d0fa2;59e70224375915b5c1c76b5674ff02179674953f2e3505153b30cb85d3beb5ad;cd8bb5f3d29902009aa46de35b8682384c2e3eb1399dbd063e227669c898dd0a;255fe565a3022f48f016b66fcd17383732f172604bc98a1b6b235e7c417bdbcd;7930d8e20468f3a4606497019a4f658fb6a29c9c5e0a431cc1ba4957866556a5;4f33e7baf4cf15b16a6b3a86e665ae667777fc12d159551bbb8d982a5b770ddb;019d58b4c4ae9545a0a671789530a854900e074470f1ace7a444b6479e4efcb6,true,false,POINT,64080191,64080191,64080191,64080191,64080191,true,false
edition-target:lang:ur-Arab-IN,Urdu,ur-Arab-IN,50725762.000000,50725762.000000,2537083.177716,35001570.857716,1,57,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70,auth:canonical:canonical:pop:738f89ca064484dc7f7dce70;auth:canonical:llps:LLPS-UR-IN-L1-2011,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:738f89ca064484dc7f7dce70,legacy_canonical_population,pop:738f89ca064484dc7f7dce70,language_population_or_context,74734f1c28acb5a49fad1891d5e1105f5747c563ff549743b7185127cafda77a,d32f8009b5a41d9fb23005d0dc8afb38cce977154425469afe7115cb3a7028eb,64b9851002a2e5731887197cb016cf4bd68edc4b4f74725467fc1016261e6e7b,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,50725762,50725762,50725762,50725762,50725762,true,false
edition-target:lang:ur-Arab-PK,Urdu,ur-Arab-PK,22249307.000000,22249307.000000,2795527.423306,17035083.903306,1,55,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:29bbd4ea4d0add8fe3f4306e,auth:canonical:canonical:pop:29bbd4ea4d0add8fe3f4306e;auth:canonical:llps:LLPS-UR-PK-L1-2023,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:29bbd4ea4d0add8fe3f4306e,legacy_canonical_population,pop:29bbd4ea4d0add8fe3f4306e,language_population_or_context,4f38bfe8a725b0ab96b121e61797ba58e23f4feb472e190f5a0719785c40a37a,e5230558761e1892bdf9400777ecce48a1e193854465830c6755575a57c9d52c,6543ef22f77dd42c06e2ee7785d1eca5eadb3039de776d56b1612fd39e18614e,46E5208B2751BDEDEE81738BE17280322692B36E1F7C573A7C277774F7F8F5B0,true,false,POINT,22249307,22249307,22249307,22249307,22249307,true,false
edition-target:lang:uz-Latn-UZ,Uzbek,uz-Latn-UZ,35700000.000000,35700000.000000,5497800.000000,28345800.000000,1,44,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:3914b0ebff1e8cdf7ab97738,auth:canonical:canonical:pop:3914b0ebff1e8cdf7ab97738;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:uz-Latn-UZ,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:3914b0ebff1e8cdf7ab97738,legacy_canonical_population,pop:3914b0ebff1e8cdf7ab97738,language_population_or_context,a1a536bb9185f9abb8963c7f05af3ded43b521ec50b512bc612c80f55b7c99fe,dd89e22d128aa6a377fdee438f87d63433318300c33ec73b7507c2b7ca891a29,044820ffb1bdcba50d0811f98900898e868d8f48ba6314322f2d476765df68d3,6029719B37D866A94C97F1B574236F613E20B84D53DEC8444FD6BBE20F6D1D5D,true,false,POINT,35700000,35700000,35700000,35700000,35700000,true,false
edition-target:lang:yo-Latn-NG,Standard Yoruba,yo-Latn-NG,28000000.000000,32000000.000000,2581785.691801,23430612.219202,1,57,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:2fe16dbd21183f349bceb5e0,auth:canonical:canonical:pop:2fe16dbd21183f349bceb5e0,ADMIT,B_INTERVAL_TYPED_PERSON,canonical:pop:2fe16dbd21183f349bceb5e0,legacy_canonical_population,pop:2fe16dbd21183f349bceb5e0,language_population_or_context,522a730b9bcd0ade5ea2786af5a25efc24e789aa34cc1865c4ff586ea942e4a4,d39d15a1056560f2d4c025e9a83363c8b0c3349fdf541ef219e5c5fd31906548,016fc7fb55d076fd155c619ad6ea79c2531ef9c89551c3d71a2815a2ca31ddec,8DD1B4D773DC1FA0F684C7E97C31594EE1248114565A58ACFEA5E227E1127FA0,true,false,INTERVAL,28000000,30000000,32000000,28000000,32000000,true,false
edition-target:lang:as-Beng-IN,Assamese,as-Beng-IN,14816414.000000,14816414.000000,741052.933093,10223557.893093,2,69,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:b32ab588ff384a47fb4e0d3d,auth:canonical:canonical:pop:b32ab588ff384a47fb4e0d3d,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:b32ab588ff384a47fb4e0d3d,legacy_canonical_population,pop:b32ab588ff384a47fb4e0d3d,language_population_or_context,3e0cd6553a3f8763d39eefd1444349b970da3f2033ec29c9d7953b0d967f1b9d,63cb0019516439a8f5d8c7cd9d882c7a09ae7af4375ece3f7c96e83d4e760be2,3839632ea2f7c1711122a32b0f20d1427e9c57df27c601141ff32378afb7efae,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,14816414,14816414,14816414,14816414,14816414,true,false
edition-target:lang:cmn-Hant-TW,Taiwan Mandarin (Guoyu),cmn-Hant-TW,21090192.000000,21090192.000000,2319921.120000,15817644.000000,2,60,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:cmn-Hant-TW,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:cmn-Hant-TW,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:ASIA_EMPIRICAL_NEED_INPUTS:cmn-Hant-TW,ASIA_EMPIRICAL_NEED_INPUTS,cmn-Hant-TW,REGIONAL_EMPIRICAL_STRATUM,3cceed0ccfc34e0293e51d3814cf705e7e7bc5ffd979a6d360d1ceecd01a90ec,952c276b004b2f0aec1aa257e4fc953b1fd928f86158d7abadf2e8764e09a1a8,86cc30682818bf095c1963798c0eed06c6f3c89c0aa47a77bdf76a10bf5c1d34,ba06728ae54c935f6d67082235dc92b05dfd9713a8e4d0b5953cd3f6f2975b97,true,false,POINT,21090192,21090192,21090192,21090192,21090192,true,false
edition-target:lang:hne-Deva-IN,Chhattisgarhi,hne-Deva-IN,16245190.000000,16245190.000000,812514.127788,11209435.727788,2,68,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:e04766d5e05c064e85caef46,auth:canonical:canonical:pop:e04766d5e05c064e85caef46,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:e04766d5e05c064e85caef46,legacy_canonical_population,pop:e04766d5e05c064e85caef46,language_population_or_context,9e05323bedafdba7d578baaf0bd848c965fef058d65973ff9fa3c83900720948,96de4fc5ec0dfa8f9d855af548e0d974d681bd289b6bada973730365dfb224ac,b7d7d6c6e9d96729ecf2148b1e838cc59cd6796c45f73fac43b747f4e72de790,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,16245190,16245190,16245190,16245190,16245190,true,false
edition-target:lang:km-Khmr-KH,Khmer,km-Khmr-KH,14893134.000000,14893134.000000,1638244.740000,11169850.500000,2,63,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:fc678728c361090556d47bee,auth:canonical:canonical:pop:fc678728c361090556d47bee,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:fc678728c361090556d47bee,legacy_canonical_population,pop:fc678728c361090556d47bee,language_population_or_context,369cb61baba603f3a1f2e025c18a75b8114a9c28d0e5bdfd5e127a628f7cf0fe,643558f10c56b97a7e909b2e8b0b425829ec304767031dbc4ab033465672bf3b,c4b683046b8b09f0c5cf8c0037f883747919415518e503a8fb63c328f19a0540,879FC21381CCC1B64BA570F74540769985E881FD2863C5783E857BC003494A4F,true,false,POINT,,14893134,,14893134,14893134,true,false
edition-target:lang:kmr-Latn-001,Kurmanji Kurdish,kmr-Latn-001,15000000.000000,20000000.000000,1650000.000000,15000000.000000,2,63,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kmr-Latn-001,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kmr-Latn-001,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kmr-Latn-001,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,kmr-Latn-001,REGIONAL_EMPIRICAL_STRATUM,9f3e439c0a85315fe27aafe5fcdd8eabc9e32ff1e390b2ebb7a35ab72433b8b3,78de14cf64de7bf45f9489aab7555e474eef50c277ffd3d2528ad88f35376820,0d83c7e807850ee79fb00f222acf8f6e97b66e3339ebf6274c248f943c533a7e,bec77fa3b284efdf2d5ae029e694fad433efd98d291ad42606b59f6f129432b1;92444f922bd3330c178dd63ab96eaa37eb12f775f3ccbb7c9e0c6121c1164212;a972242a10e1ce1a1e657d1647bc99711a0024401292ba8aab6382d8731120b5;011723ace6e763817bc7c6fa6dc556cbb53ada15c6fcb96b81dec2220061b822;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,INTERVAL,15000000,,20000000,15000000,20000000,true,false
edition-target:lang:nan-Hant-TW,Taiwanese Taigi — Southern Min,nan-Hant-TW,18728839.000000,18728839.000000,2060172.290000,14046629.250000,2,62,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:nan-Hant-TW,auth:regional:ASIA_EMPIRICAL_NEED_INPUTS:nan-Hant-TW,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:ASIA_EMPIRICAL_NEED_INPUTS:nan-Hant-TW,ASIA_EMPIRICAL_NEED_INPUTS,nan-Hant-TW,REGIONAL_EMPIRICAL_STRATUM,8b28ed493dfe235f627aa41aee4799819b0c1d3da46a106196869acc89810b4c,675456ea56779945986e76642e0e5431e587232ab3f4d0ae2ee07f4cbd9c2fff,90f6e19da9b338d73c23329e40735955968fd24546366b61ee5be36ae351fc9f,ba06728ae54c935f6d67082235dc92b05dfd9713a8e4d0b5953cd3f6f2975b97,true,false,POINT,18728839,18728839,18728839,18728839,18728839,true,false
edition-target:lang:zu-Latn-ZA,isiZulu,zu-Latn-ZA,14613202.000000,14613202.000000,1336345.550524,10688794.830524,2,64,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:zu-Latn-ZA,AFRICA_EMPIRICAL_NEED_INPUTS,zu-Latn-ZA,REGIONAL_EMPIRICAL_STRATUM,29a963b95726ddfb067bf7c50e3fdc587715637ada4265efe9b8ca20ed455f2e,b5c24a5823b67c8decde296815d775930a612b217679df802304166832da7074,2b24562750ced6c88b5ed6193efa3ae3b45321a30041c2f34ec9e9ffb6030467,dcffeb591b4a2fbd3bccfad6be6334de63aa7f70ace0e1f254a751220ca06f81;a48f87197221f088c039caeb060d092ee1d6add77f8139c11431151aaf0ea48e;be34c749697b04fda2d94bc70fd58bb9088f1c7128272d38fc9fe5148875606a;cfe4005db4ddbd69227b2f67162332dededd01b56dcc716b73f9b6bf45902763;afe50ef6f97ad8f5b66f224efe4ad1e68b1c8cafc3f546e9a5db9c6b9e3d672f;9c33353549fc27a2ca2324fce4a756d339919d730256dd89c7f5b4e7448cf9f0;a4cece4af9a4faeed12675aea814c27c361ae700e854fbb0b716f58b6b5542d6;ce9ed3e99ff8beae8c3ba2cd7069cd3b48397588bf3c0dc755bc3c53b0a943ef;f08a8440b3bcbcc5182faa1cd33b606ff6fe4f68195e2e63badddb3f2b1fd8a4;1116171463655f3000daa67696b5fdad231077d53124aeec2023087d759613f3;1f5f1cfe3b410860ae46e0ad9ba9d5494397fa456f69b516caeeffcde0c4392e,true,false,POINT,,14613202,,14613202,14613202,true,false
edition-target:lang:ne-Deva-NP,Nepali (Nepal standard),ne-Deva-NP,13084457.000000,13084457.000000,1439290.270000,9813342.750000,3,63,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,auth:canonical:canonical:pop:292607b924bd2ee5422ae070,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:292607b924bd2ee5422ae070,legacy_canonical_population,pop:292607b924bd2ee5422ae070,language_population_or_context,e161649ca1a6056e3d1d18e797f642a1e378ed36d2bd9373a9662c8ce2cbaff7,0078c74f463ad9228831542882070157c4e45caad03412d601757cfb7f5f493f,d951b55be3b83fcb26827f4260b001db3ee2586911913ef9220d331375979707,CD87291B81AF1ED1EA603E7E87B546F1AFE4B99280BA8CF67C8C8EA7E93F37B3,true,false,POINT,13084457,13084457,13084457,13084457,13084457,true,false
edition-target:lang:ca-Latn-ES,Catalan,ca-Latn-ES,9000000.000000,11000000.000000,990000.000000,8250000.000000,4,64,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:52238851e27f8441cb8c0bee,auth:canonical:canonical:pop:52238851e27f8441cb8c0bee;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ca-Latn-ES-CT,ADMIT,B_INTERVAL_TYPED_PERSON,canonical:pop:52238851e27f8441cb8c0bee,legacy_canonical_population,pop:52238851e27f8441cb8c0bee,language_population_or_context,905c72b351d82a73ce8fea23c68069fe56275041194182ee638e6df82a3c6fe8,3d52b1041ffbaf0a7d71810946c0b9e51b7f42901426c0c543ee0b1d5b5ae3b3,07e226e821af7ab8ae61b821f6e88aa2a45e9e3ab409842ab638be5173df2bf5,52CA3F90E45ACDFBF85C391DFABC1A7806F55AC80A1437E8B29F90826F601F91,true,false,INTERVAL,9000000,10000000,11000000,9000000,11000000,true,false
edition-target:lang:kk-Cyrl-KZ,Kazakh,kk-Cyrl-KZ,12670407.000000,12670407.000000,1393744.770000,9502805.250000,4,63,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kk-Cyrl-KZ,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kk-Cyrl-KZ,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:kk-Cyrl-KZ,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,kk-Cyrl-KZ,REGIONAL_EMPIRICAL_STRATUM,13e8a3b0869d4fa74bba693a828738d184b0cebec2367076ddad0d645b55f391,50e633fb7806074ec3f64cedd0345443c09a686df193dbae0ff0e47f97783c3b,c0fdd6e358dacc25a57806c6d445e9717e6bd19dd0e5ea8b367be00ea00bc90b,cf712aad25c6ef597a284784373c6d6805a585050748fbb27c3afc6b64f6781b;462cfd1c6c1c098a9048e56906d13c2ec50bead7fe738d21ac5344037457f87d;a2542566fd1e63b58933482aa14c548f379fdd22678858e898e599a754d488af;cffde860eea07a83c936593641df8a2a26ced561634db7a9c35c6545ec2acf88;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,POINT,12670407,12670407,12670407,12670407,12670407,true,false
edition-target:lang:mag-Deva-IN,Magahi,mag-Deva-IN,12706825.000000,12706825.000000,635540.417307,8767908.417307,4,71,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:9ef36b874f6ef94a6573a71b,auth:canonical:canonical:pop:9ef36b874f6ef94a6573a71b,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:9ef36b874f6ef94a6573a71b,legacy_canonical_population,pop:9ef36b874f6ef94a6573a71b,language_population_or_context,ed90a68047c1eadc13c540a0f1c2809407dabb4604081309c5ab6e2bab707b33,f4d0c3792be660d69f1d00154f1c22ee12123742342dd78d148b32c5e31f854f,f552792d63b71d07faeb9cb737371eeaca960fc990a40ff796c454d9d7324e8e,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,12706825,12706825,12706825,12706825,12706825,true,false
edition-target:lang:mai-Deva-IN,Maithili (India),mai-Deva-IN,13353347.000000,13353347.000000,667876.650920,9214018.730920,4,70,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:3dbb0ea3594e28b76172dace,auth:canonical:canonical:pop:3dbb0ea3594e28b76172dace,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:3dbb0ea3594e28b76172dace,legacy_canonical_population,pop:3dbb0ea3594e28b76172dace,language_population_or_context,d8cd9fffad377811830e0cbac54656c27d90ac041bcb646dfbd188e06ee59d07,21a8eb618338d348f5ef30c9f0f42825dfcef152c3eb6495cc4d272e96a3f723,63365387f323554862e9c029400f3341a22edde46bc48730fe2bfc1ffa22cf78,EC2BDF734B61061AABB368111F19C6FD09AB026FE6C42FB466BEF1DA45D722C6,true,false,POINT,13353347,13353347,13353347,13353347,13353347,true,false
edition-target:lang:xh-Latn-ZA,isiXhosa,xh-Latn-ZA,9786928.000000,9786928.000000,894993.286625,7158627.206625,4,67,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:xh-Latn-ZA,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:xh-Latn-ZA,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:xh-Latn-ZA,AFRICA_EMPIRICAL_NEED_INPUTS,xh-Latn-ZA,REGIONAL_EMPIRICAL_STRATUM,6cf324a90be67a5cbe0b332e44b53eadcabfe0ea3199c51e75ec6efb740230cc,ee165bd982d672a81167102402199982244cc5789a325a6da1a038a0976e4d18,47fab47d8461f877d5c7e6896c392142ccbff9982972f4ad0fcbaf537a7c1d64,dcffeb591b4a2fbd3bccfad6be6334de63aa7f70ace0e1f254a751220ca06f81;a48f87197221f088c039caeb060d092ee1d6add77f8139c11431151aaf0ea48e;be34c749697b04fda2d94bc70fd58bb9088f1c7128272d38fc9fe5148875606a;cfe4005db4ddbd69227b2f67162332dededd01b56dcc716b73f9b6bf45902763;afe50ef6f97ad8f5b66f224efe4ad1e68b1c8cafc3f546e9a5db9c6b9e3d672f;9c33353549fc27a2ca2324fce4a756d339919d730256dd89c7f5b4e7448cf9f0;a4cece4af9a4faeed12675aea814c27c361ae700e854fbb0b716f58b6b5542d6;ce9ed3e99ff8beae8c3ba2cd7069cd3b48397588bf3c0dc755bc3c53b0a943ef;f08a8440b3bcbcc5182faa1cd33b606ff6fe4f68195e2e63badddb3f2b1fd8a4;1116171463655f3000daa67696b5fdad231077d53124aeec2023087d759613f3;1f5f1cfe3b410860ae46e0ad9ba9d5494397fa456f69b516caeeffcde0c4392e,true,false,POINT,,9786928,,9786928,9786928,true,false
edition-target:lang:ckb-Arab-001,Sorani Kurdish,ckb-Arab-001,6000000.000000,8000000.000000,197287.224333,5383049.632444,6,84,POSSIBLE,DEFINITE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:ckb-Arab-001,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:ckb-Arab-001,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:ckb-Arab-001,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,ckb-Arab-001,REGIONAL_EMPIRICAL_STRATUM,a752dcd051efdad114204abf69dcd08cd57334139f7387211b5a900435803728,e6ee69dcfd09cb5ca58f3783a774715a8b3365a0ffb8b300e72b4ed77acaf9a5,9dc532510e1763a6694ed67c4d120e3b66f3ff4a58f2061ad579307f40c0e8fb,011723ace6e763817bc7c6fa6dc556cbb53ada15c6fcb96b81dec2220061b822;a972242a10e1ce1a1e657d1647bc99711a0024401292ba8aab6382d8731120b5;1da5d26d7fac134630cf090dfab5eaa952ad4165211ad5c9a1923ab1d70ff6bd;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,INTERVAL,6000000,,8000000,6000000,8000000,true,false
